Unnamed: 0	Sentence	True Id
1018	tarkington; 3330 w. 71st st.; ; 5354700; prekindergarten for all; 3-4 hours	3330
1019	chicago academy; 3400 n. austin; ; 5343885; prekindergarten for all; 3-4 hours	340060634
1020	everett , edward; 3419 s. bell av.; ; 5354550; prekindergarten for all; 3-4 hours	341960608
1021	reinberg; 3425 n. major; ; 5343465; prekindergarten for all; 3-4 hours	342560634
1022	hampton, lionel; 3434 w. 77th; ; 5354030; prekindergarten for all; 3-4 hours	343460652
1023	dever; 3436 n. osceola; ; 5343090; prekindergarten for all; 3-4 hours	343660634
1024	audubon; 3500 n. hoyne; ; 5345470; prekindergarten for all; 3-4 hours	350060618
1025	casals; 3501 w. potomac; ; 5344444; prekindergarten for all; 3-4 hours	350160651
1026	murphy; 3539 w. grace; ; 5345223; prekindergarten for all; 5-6 hours	353960618
1027	burroughs; 3542 s. washtenaw ave.; ; 5357226; prekindergarten for all; 3-4 hours	354260632
1028	ericson; 3600 west 5th ave; ; 5346660; prekindergarten for all; 3-4 hours	360060624
1029	washington g.; 3611 e. 114th st.; ; 5355010; prekindergarten for all; 3-4 hours	361160617
1030	reilly; 3650 w. school; ; 5345250; prekindergarten for all; 3-4 hours	365060618
1031	monroe; 3651 w. schubert; ; 5344155; prekindergarten for all; 3-4 hours	365160647
1032	gregory; 3715 w. polk street; ; 5346820; prekindergarten for all; 3-4 hours	371560624
1033	dawes; 3810 w. 81st pl.; ; 5352350; prekindergarten for all; 3-4 hours	381060652
1034	attucks; 3813 s. dearborn; ; 5351270; prekindergarten for all; 5-6 hours	3813
1035	disney magnet ii; 3815 n. kedvale; ; 5358650; prekindergarten for all; 3-4 hours	381560613
1036	brighton park; 3825 s. washtenaw ave.; ; 5357237; prekindergarten for all; 3-4 hours	382560632
1037	coonley; 4046 n. leavitt; ; 5345140; prekindergarten for all; 3-4 hours	404660618
1038	westcott; 409 w. 80th st.; ; 5353090; prekindergarten for all; 3-4 hours	40960620
1039	nobel; 4127 w. hirsch; ; 5344365; prekindergarten for all; 3-4 hours	412760651
1040	disney magnet; 4140 n. marine dr.; ; 5345840; prekindergarten for all; 3-4 hours	414060613
1041	scammon; 4201 w. henderson; ; 5343475; prekindergarten for all; 3-4 hours	420160641
1042	bateman; 4220 n. richmond; ; 5345055; prekindergarten for all; 3-4 hours	422060618
1043	hughes, c.; 4247 w. 15th st.; ; 5341762; prekindergarten for all; 3-4 hours	424760623
1044	henry; 4250 n. st. louis; ; 5345060; prekindergarten for all; 3-4 hours	425060618
1045	brennemann; 4251 n. clarendon; ; 5345766; prekindergarten for all; 3-4 hours	425160613
1046	belding; 4257 n. tripp; ; 5343590; prekindergarten for all; 3-4 hours	425760641
1047	smyser; 4310 n. melvina; ; 5343711; prekindergarten for all; 3-4 hours	431060634
1048	hendricks; 4316 s. princeton; ; 5351696; prekindergarten for all; 5-6 hours	431660609
1049	sumner; 4320 w. fifth ave; ; 5346730; prekindergarten for all; 3-4 hours	432060624
1050	ravenswood; 4332 n. paulina st.; ; 5345525; prekindergarten for all; 3-4 hours	433260613
1051	hearst; 4340 s. lamon; ; 5352376; prekindergarten for all; 3-4 hours	434060638
1052	hefferan; 4409 w. wilcox st; ; 5346192; prekindergarten for all; 3-4 hours	440960624
1053	north river; 4416 n. troy; ; 5533658; prekindergarten for all; 3-4 hours	441660625
1054	stockton br.; 4425 n. magnolia ave; ; 5342510; prekindergarten for all; 3-4 hours	442560640
1055	woodson south; 4444 s. evans ave; ; 5351280; prekindergarten for all; 3-4 hours	4444
1056	waters; 4540 n. campbell; ; 5345090; prekindergarten for all; 3-4 hours	454060625
1057	haugan; 4540 n. hamlin; ; 5345040; prekindergarten for all; 3-4 hours	454060625
1058	seward; 4600 s. hermitage; ; 5354890; prekindergarten for all; 3-4 hours	460060609
1059	lara; 4619 s. wolcott; ; 5354389; prekindergarten for all; 3-4 hours	461960609
1060	prussing; 4650 n. menard; ; 5343460; prekindergarten for all; 3-4 hours	465060630
1061	mcpherson; 4728 n. wolcott ave; ; 5344625; prekindergarten for all; 3-4 hours	472860640
1062	hamline; 4747 s. bishop; ; 5354565; prekindergarten for all; 3-4 hours	4747
1063	chavez; 4747 s. marshfield; ; 5354600; prekindergarten for all; 3-4 hours	474760609
1064	hedges; 4747 s. winchester; ; 5357360; prekindergarten for all; 3-4 hours	4747606091
1065	edwards; 4815 s. karlov; ; 5354875; prekindergarten for all; 3-4 hours	481560632
1066	fleming br.; 4918 w. 64th st.; ; 5352405; prekindergarten for all; 3-4 hours	491860638
1067	volta; 4950 n. avers; ; 5345080; prekindergarten for all; 3-4 hours	495060625
1068	daley; 5024 s. wolcott; ; 5359091; prekindergarten for all; 3-4 hours	502460609
1069	beaubien; 5025 n. laramie; ; 5343500; prekindergarten for all; 3-4 hours	502560630
1070	palmer; 5051 n. kenneth; ; 5343704; prekindergarten for all; 3-4 hours	505160630
1071	trumbull; 5200 n. ashland; ; 5342430; prekindergarten for all; 3-4 hours	520060640
1072	leland; 5221 w. congress; ; 5346340; prekindergarten for all; 3-4 hours	522160644
1073	otis; 525 n. armour st.; ; 5347665; prekindergarten for all; 3-4 hours	52560622
1074	nightingale; 5250 s. rockwell; ; 5359270; prekindergarten for all; 3-4 hours	525060632
1075	libby; 5300 s. loomis; ; 5359050; prekindergarten for all; 3-4 hours	533860609
1076	portage park; 5330 w. berteau; ; 5343576; prekindergarten for all; 3-4 hours	533060641
1077	brown; 54 n. hermitage; ; 5347250; prekindergarten for all; 3-4 hours	5460612
1078	hanson park; 5411 w. fullerton; ; 5343100; prekindergarten for all; 3-4 hours	541160639
1079	farnsworth; 5414 n. linder; ; 5343535; prekindergarten for all; 3-4 hours	541460630
1080	oriole park; 5424 n. oketo; ; 5341201; prekindergarten for all; 3-4 hours	542460656
1081	talman; 5450 s. talman; ; 5357850; prekindergarten for all; 3-4 hours	545060632
1082	emmet; 5500 w. madison; ; 5346050; prekindergarten for all; 3-4 hours	550060644
1083	peterson; 5510 n. christiana; ; 5345070; prekindergarten for all; 3-4 hours	551060625
1084	carson; 5516 s. maplewood; ; 5359222; prekindergarten for all; 3-4 hours	551660629
1085	hitch; 5625 n. mcvicker; ; 5341189; prekindergarten for all; 3-4 hours	562560646
1086	kinzie; 5625 s. mobile; ; 5352425; prekindergarten for all; 3-4 hours	562560638
1087	ray; 5631 s kimbark; ; 5350970; prekindergarten for all; 3-4 hours	563160637
1088	henderson; 5650 s. wolcott; ; 5359080; prekindergarten for all; 3-4 hours	565060636
1089	carter; 5740 s. michigan ave.; ; 5350860; prekindergarten for all; 3-4 hours	574060637
1090	norwood park; 5900 n. nina; ; 5341198; prekindergarten for all; 3-4 hours	590060631
1091	swift; 5900 n. winthrop; ; 5342695; prekindergarten for all; 3-4 hours	590060660
1092	copernicus; 6010 s. throop; ; 5359180; prekindergarten for all; 3-4 hours	6010
1093	morrill; 6011 s. rockwell; ; 5359288; prekindergarten for all; 3-4 hours	601160629
1094	belmont-cragin-socrates; 6041 w. diversey; ; 5343318; prekindergarten for all; 3-4 hours	604160639
1095	dore; 6108 s. natoma ave.; ; 5352080; prekindergarten for all; 3-4 hours	610860638
1096	hale; 6140 s. melvina; ; 5352265; prekindergarten for all; 3-4 hours	614060638
1097	solomon; 6206 n. hamlin; ; 5345226; prekindergarten for all; 3-4 hours	620660659
1098	woods; 6206 s. racine; ; 5359250; prekindergarten for all; 3-4 hours	620660636
1099	edison park; 6220 n. olcott; ; 5341209; prekindergarten for all; 3-4 hours	622060631
1100	lovett; 6333 w. bloomingdale; ; 5343130; prekindergarten for all; 3-4 hours	633360639
1101	wadsworth; 6420 s. university; ; 5350730; prekindergarten for all; 3-4 hours	642060637
1102	beard; 6445 w. strong; ; 5341230; prekindergarten for all; 3-4 hours	644560656
1103	lee; 6448 s. tripp; ; 5352255; prekindergarten for all; 3-4 hours	644860629
1104	ryerson; 646 n. lawndale; ; 5346700; prekindergarten for all; 3-4 hours	64660624
1105	pirie; 650 e. 85th st; ; 5353435; prekindergarten for all; 3-4 hours	65060619
1106	burnside; 650 e. 91st pl.; ; 5353300; prekindergarten for all; 3-4 hours	65060619
1107	till, emmet; 6543 s. champlain; ; 5350570; prekindergarten for all; 3-4 hours	6543
1108	marquette; 6550 s. richmond; ; 5359260; prekindergarten for all; 3-4 hours	655060629
1109	dumas; 6615 s. kenwood ave; ; 5350802; prekindergarten for all; 3-4 hours	6615
1110	onahan; 6634 w. raven st.; ; 5341180; prekindergarten for all; 3-4 hours	663460631
1111	banneker; 6656 s. normal blvd.; ; 5353020; prekindergarten for all; 3-4 hours	665660621
1112	kilmer; 6700 n. greenview; ; 5342115; prekindergarten for all; 3-4 hours	670060626
1113	boone; 6710 n. washtenaw; ; 5342160; prekindergarten for all; 3-4 hours	671060645
1114	brownell; 6741 s. michigan; ; 5353030; prekindergarten for all; 3-4 hours	674160637
1115	parkside; 6938 s. east end av.; ; 5350940; prekindergarten for all; 3-4 hours	693860649
1116	wentworth; 6950 s. sangamon; ; 5353394; prekindergarten for all; 3-4 hours	695060621
1117	park manor; 7037 s. rhodes; ; 5353070; prekindergarten for all; 3-4 hours	703760637
1118	howe; 720 n. lorel; ; 5346060; prekindergarten for all; 3-4 hours	72060644
1119	randolph; 7316 s. hoyne; ; 5359015; prekindergarten for all; 3-4 hours	731660636
1120	rogers; 7345 n. washtenaw; ; 5342125; prekindergarten for all; 3-4 hours	734560645
1121	ebinger; 7350 w pratt; ; 5341070; prekindergarten for all; 3-4 hours	735060631
1122	bouchet; 7355 s. jeffery; ; 5350501; prekindergarten for all; 3-4 hours	735560649
1123	king; 740 s. campbell ave; ; 5347898; prekindergarten for all; 3-4 hours	74060612
1124	smith; 744 e. 103rd st.; ; 5355689; prekindergarten for all; 3-4 hours	74460628
1125	irving; 749 s. oakley blvd; ; 5347295; prekindergarten for all; 3-4 hours	74960612
1126	stock; 7507 w. birchwood; ; 5341215; prekindergarten for all; 3-4 hours	750760631
1127	kellman; 751 s. sacramento; ; 5346602; prekindergarten for all; 3-4 hours	75160612
1128	harvard; 7525 s. harvard; ; 5353045; prekindergarten for all; 3-4 hours	752560620
1129	oglesby; 7646 s. green; ; 5353060; prekindergarten for all; 3-4 hours	764660620
1130	stevenson; 8010 s. kostner; ; 5352280; prekindergarten for all; 3-4 hours	801060652
1131	avalon park; 8045 s. kenwood; ; 5356615; prekindergarten for all; 3-4 hours	804560619
1132	mann; 8050 s. chappel; ; 5356640; prekindergarten for all; 3-4 hours	8050
1133	lenart; 8101 s. lasalle st.; ; 5350040; prekindergarten for all; 3-4 hours	810160620
1134	cook; 8150 s. bishop; ; 5353315; prekindergarten for all; 3-4 hours	815060620
1135	south chicago; 8255 s. houston ave.; ; 5357930; prekindergarten for all; 3-4 hours	8255
1136	ashburn school; 8300 s. st louis ave.; ; 5357860; prekindergarten for all; 3-4 hours	830060652
1137	dixon; 8306 s. st. lawrence; ; 5353834; prekindergarten for all; 3-4 hours	830660619
1138	greeley; 832 w. sheridan; ; 5345800; prekindergarten for all; 3-4 hours	83260613
1139	new sullivan; 8331 s. mackinaw; ; 5356585; prekindergarten for all; 3-4 hours	8331
1140	coles; 8441 s. yates; ; 5356550; prekindergarten for all; 3-4 hours	844160617
1141	inter-american magnet; 851 w. waveland; ; 5345490; prekindergarten for all; 3-4 hours	85160657
1142	foster park; 8530 s. wood st.; ; 5352725; prekindergarten for all; 3-4 hours	853060620
1143	caldwell; 8546 s. cregier; ; 5356300; prekindergarten for all; 3-4 hours	854660617
1144	dirksen; 8601 w. foster; ; 5341090; prekindergarten for all; 3-4 hours	860160656
1145	thorp, j.n.; 8914 s. buffalo; ; 5356250; prekindergarten for all; 3-4 hours	891460617
1146	mireles; 9000 s. exchange; ; 5356360; prekindergarten for all; 3-4 hours	900060617
1147	fort dearborn; 9025 s. throop; ; 5352680; prekindergarten for all; 3-4 hours	9025
1148	davis dev. center; 9101 s. jeffery; ; 5356209; prekindergarten for all; 3-4 hours	9101
1149	armour; 911 west 32nd place; ; 5357297; prekindergarten for all; 3-4 hours	911
1150	washington, h.; 9130 s. university; ; 5356225; prekindergarten for all; 3-4 hours	913060617
1151	jackson, m.; 917 w. 88th st.; ; 5353341; prekindergarten for all; 3-4 hours	91760620
1152	warren; 9239 s. jeffery; ; 5356625; prekindergarten for all; 3-4 hours	923960617
1153	gillespie; 9301 s. state st.; ; 5355065; prekindergarten for all; 3-4 hours	930160619
1154	kozminski com acad; 936 e. 54th; ; 5350980; prekindergarten for all; 3-4 hours	93660615
1155	wacker; 9746 s. morgan; ; 5352821; prekindergarten for all; 3-4 hours	9746
1156	schmid; 9755 s. greenwood; ; 5356235; prekindergarten for all; 3-4 hours	975560628
1157	marsh; 9810 s. exchange; ; 5356430; prekindergarten for all; 3-4 hours	981060617
1158	evers; 9811 s. lowe; ; 5352565; prekindergarten for all; 3-4 hours	9811
1159	taylor; 9912 s. avenue; ; 5356240; prekindergarten for all; 3-4 hours	991260617
1160	lawrence; 9928 s. crandon; ; 5356320; prekindergarten for all; 3-4 hours	992860617
1161	easter seals society of metropolitan chicago - gilchrist-marchman; 1001 w roosevelt rd; ; 9395115; school age; part day/full day	1001
1162	easter seals society of metropolitan chicago - gilchrist-marchman; 1001 w roosevelt rd; ; 9395115; school age; part day/full day	1001
1163	marcy newberry association - newberry center; 1073 w maxwell st; ; 8297555; school age; part day/full day	107360608
1164	south east asia center - south east asia center(foster); 1112 w foster ave; ; ; school age; part day/full day	111260640
1165	south east asia center - south-east asia center(ainslie); 1124 w ainslie st; ; 9897433; school age; part day/full day	1124
1166	marcy newberry association - fosco abla center; 1312 s racine ave; ; 7466024; school age; part day/full day	131260608
1167	marcy newberry association - fosco abla center; 1312 s racine ave; ; 7466024; school age; part day/full day	131260608
1168	erie neighborhood house - erie house; 1347 w erie st; ; 6663460; school age; part day/full day	134760622
1169	karen cruz children's center - karen cruz children's center; 1507 w sunnyside ave; ; 7281777; school age; part day/full day	1507
1170	better boys foundation - better boys fndn family service; 1512 s pulaski st; ; 2779582; school age; part day/full day	151260623
1171	marcy newberry association - marcy center; 1539 s springfield ave; ; 7612300; school age; part day/full day	153960623
1172	marcy newberry association - marcy center; 1539 s springfield ave; ; 7612300; school age; part day/full day	153960623
1173	chicago commons association - paulo freire; 1653 w 43rd st; ; 8262669; school age; part day/full day	165360609
1174	erie neighborhood house - erie community center; 1701 w superior st; ; 5635800; school age; part day/full day	170160622
1175	chicago commons association - guadalupano family center; 1814 s paulina st; ; 6663883; school age; part day/full day	181460608
